2018-10-06 15:55:05-09;Momotus momota;Udu-de-coroa-azul;Sem descrição;1;ave
2018-10-06 15:55:05-09;Chloroceryle amazona;Martim-pescador-verde;Sem descrição;1;ave
2018-10-06 15:55:05-09;Megaceryle torquata;Martim-pescador-grande;Sem descrição;1;ave
2018-10-06 15:55:05-09;Cynocorax cyanopogon;Gralha-cancã;Sem descrição;1;ave
2018-10-06 15:55:05-09;Cyanocorax cristatellus;Gralha-do-campo;Sem descrição;1;ave
2018-10-06 15:55:05-09;Lepidocolaptes-angustirostris;Arapaçu-de-cerrado;Sem descrição;1;ave
2018-10-06 15:55:05-09;Eupetomena macroura;Beija-flor-tesoura;Sem descrição;1;ave
2018-10-06 15:55:05-09;Anthracthorax nigricollis;Beija-flor-de-veste-preta;Sem descrição;1;ave
2018-10-06 15:55:05-09;Chlorostilbon lucidus;Besourinho-de-bico-vermelho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Phaethomis pretrei;Rabo-branco-acanelado;Sem descrição;1;ave
2018-10-06 15:55:05-09;Amazilia frimbriata;Beija-flor-de-garganta-verde;Sem descrição;1;ave
2018-10-06 15:55:05-09;Coragyps atratus;Urubu-de-cabeça-preta;Sem descrição;1;ave
2018-10-06 15:55:05-09;Cathartes aura;Urubu-de-cabeça-vermelha;Sem descrição;1;ave
2018-10-06 15:55:05-09;Cathartes burrovianus;Urubu-de-cabeça-amarela;Sem descrição;1;ave
2018-10-06 15:55:05-09;Sarcoramphus papa;Urubu-rei;Sem descrição;1;ave
2018-10-06 15:55:05-09;Pardirallus nigricans;Saracura-sanã;Sem descrição;1;ave
2018-10-06 15:55:05-09;Gallinula galeata;Frango-d'água-comum;Sem descrição;1;ave
2018-10-06 15:55:05-09;Penelope superciliaris;Jacupemba;Sem descrição;1;ave
2018-10-06 15:55:05-09;Crax faciolata;Mutum-de-penacho;Sem descrição;1;ave
2018-10-06 15:55:05-09;Saltador similis;Trinca-ferro-verdadeiro;Sem descrição;1;ave
2018-10-06 15:55:05-09;Cypsnagra hirundinacea;Bandoleta;Sem descrição;1;ave
2018-10-06 15:55:05-09;Galbula ruficauda;Ariramba;Sem descrição;1;ave
